date,visitors_total,bank_holiday,school_holiday,event,freizeitbad_closed,sportbad_closed,sauna_closed,kursbecken_closed,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening
2008-09-16,526,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-17,520,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-18,547,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-19,617,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-20,840,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-21,1489,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-22,583,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-23,567,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-24,544,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-25,524,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-26,521,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-27,691,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-28,1080,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-29,931,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-09-30,1045,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-01,1096,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-02,968,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-03,1612,3,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-04,1639,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-05,2062,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-06,1112,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-07,905,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-08,1109,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-09,989,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-10,896,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-11,930,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-12,1419,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-13,1025,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-14,997,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-15,1376,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-16,1329,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-17,977,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-18,1039,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-19,1608,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-20,1169,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-21,1525,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-22,1537,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-23,1294,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-24,1104,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-25,1213,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-26,1793,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-27,627,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-28,632,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-29,621,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-30,650,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-10-31,637,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-01,1192,2,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-02,1329,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-03,647,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-04,486,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-05,600,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-06,564,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-07,679,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-08,1173,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-09,1587,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-10,656,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-11,486,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-12,583,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-13,583,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-14,665,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-15,1284,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-16,1872,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-17,639,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-18,491,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-19,607,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-20,553,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-21,614,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-22,602,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-23,1247,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-24,513,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-25,448,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-26,506,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-27,484,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-28,555,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-29,841,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-11-30,1076,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-01,490,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-02,456,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-03,481,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-04,507,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-05,586,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-06,753,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-07,882,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-08,263,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-09,270,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-10,285,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-11,321,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-12,364,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-13,564,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-14,947,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-15,227,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-16,265,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-17,261,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-18,255,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-19,315,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-20,498,0,0,0,0,0,0,1,4.3,7.3,2.3,4.3,0,0
2008-12-21,1353,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-22,788,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-23,866,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-24,330,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-26,597,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-27,1008,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-28,1648,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-29,1582,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-30,1447,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2008-12-31,395,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-01,545,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-02,1485,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-03,1369,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-04,1045,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-05,1240,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-06,892,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-07,428,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-08,516,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-09,575,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-10,997,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-11,1123,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-12,539,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-13,571,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-14,544,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-15,617,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-16,719,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-17,1778,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-18,2671,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-19,795,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-20,712,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-21,574,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-22,681,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-23,787,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-24,1707,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-25,2193,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-26,1285,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-27,617,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-28,583,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-29,570,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-30,800,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-01-31,1413,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-01,2085,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-02,1890,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-03,1542,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-04,611,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-05,598,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-06,790,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-07,1718,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-08,2270,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-09,697,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-10,649,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-11,634,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-12,600,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-13,1376,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-14,1965,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-15,2507,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-16,706,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-17,622,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-18,604,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-19,609,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-20,754,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-21,1497,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-22,2473,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-23,1338,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-24,693,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-25,635,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-26,644,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-27,869,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-02-28,1735,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-01,2077,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-02,667,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-03,618,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-04,628,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-05,570,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-06,836,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-07,1742,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-08,2408,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-09,778,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-10,709,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-11,623,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-12,580,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-13,801,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-14,1289,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-15,2356,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-16,657,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-17,657,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-18,615,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-19,622,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-20,747,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-21,1458,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-22,1988,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-23,780,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-24,680,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-25,659,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-26,636,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-27,861,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-28,1166,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-29,1400,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-30,1024,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-03-31,949,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-01,887,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-02,937,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-03,810,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-04,859,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-05,1313,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-06,1379,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-07,1303,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-08,1437,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-09,1236,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-10,1172,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-11,1134,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-12,585,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-13,1130,3,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-14,1393,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-15,1499,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-16,1237,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-17,1162,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-18,1578,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-19,1793,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-20,523,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-21,342,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-22,284,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-23,279,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-24,304,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-25,290,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-26,364,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-27,446,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-28,326,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-29,322,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-04-30,275,0,0,0,1,1,0,0,4.3,7.3,2.3,4.3,0,0
2009-05-01,264,3,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-02,355,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-03,480,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-04,476,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-05,243,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-06,314,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-07,260,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-08,240,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-09,297,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-10,264,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-11,444,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-12,278,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-13,290,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-14,265,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-15,239,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-16,325,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-17,510,0,0,0,1,1,0,0,4.6,7.6,2.6,4.6,0,0
2009-05-18,507,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-19,311,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-20,340,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-21,461,3,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-22,415,0,1,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-23,436,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-24,890,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-25,622,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-26,391,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-27,300,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-28,239,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-29,313,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-30,531,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-05-31,828,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-01,1188,3,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-02,784,0,3,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-03,260,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-04,268,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-05,231,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-06,382,0,0,1,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-07,468,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-08,410,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-09,306,0,0,0,1,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-10,322,0,0,0,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-11,478,2,0,0,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-12,379,0,0,1,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-13,529,0,0,1,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-14,560,0,0,1,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-15,435,0,0,0,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-16,288,0,0,0,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-17,377,0,0,0,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-18,328,0,0,0,0,1,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-19,285,0,0,0,0,0,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-20,377,0,0,1,0,0,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-21,539,0,0,0,0,0,1,0,4.6,7.6,2.6,4.6,0,0
2009-06-22,330,0,0,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-23,496,0,0,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-24,623,0,0,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-25,861,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-26,639,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-27,687,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-28,2146,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-29,1546,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-06-30,2221,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-07-01,2280,0,1,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-07-02,1954,0,3,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-07-03,2701,0,3,0,0,0,1,1,4.6,7.6,2.6,4.6,0,0
2009-07-04,1779,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-05,2707,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-06,1464,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-07,1376,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-08,1568,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-09,1559,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-10,1607,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-11,1684,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-12,2800,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-13,1535,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-14,1979,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-15,1997,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-16,2256,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-17,1591,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-18,1473,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-19,2581,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-20,1640,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-21,2015,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-22,2343,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-23,1926,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-24,1798,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-25,2088,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-26,2183,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-27,2318,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-28,1708,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-29,2129,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-30,1998,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-07-31,1566,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-08-01,1691,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
2009-08-02,2601,0,3,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0
